Line #,Process,Commit Stack,Commit Time (s),Decommit Time (s),Address,Count,Impacting Size (MB),Size (MB)
50041,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",34.036604000,34.521362800,0x0000017421393000,1,0.000,1.016
50131,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",34.062342400,34.062353200,0x00000174ABD35000,1,0.000,0.004
50221,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",34.145605500,34.302878700,0x00000174A979F000,1,0.000,1.016
50311,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",34.209812400,34.209816300,0x0000017423FA0000,1,0.000,0.008
50401,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",34.357599000,34.357619600,0x00000174209EC000,1,0.000,0.004
50491,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",34.433279500,34.731684700,0x0000017423FA1000,1,0.000,1.016
50581,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",34.494845800,34.713161000,0x00000174A9E35000,1,0.000,1.016
50671,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",34.738729900,34.831034000,0x00000174208E8000,1,0.000,1.016
50761,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",34.739328600,34.768506000,0x00000174216DB000,1,0.000,1.016
50851,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",34.821008300,34.821014400,0x00000174AAB99000,1,0.000,0.004
50941,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",34.975961700,35.201904600,0x000001744CEEA000,1,0.000,1.016
51031,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",35.021635400,35.021639700,0x00000174AAA90000,1,0.000,0.004
51121,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",35.166947900,35.166952300,0x0000017429220000,1,0.000,0.055
51211,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",35.186572900,35.546632300,0x00000174C2E1A000,1,0.000,1.016
51301,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",35.335711200,35.335715500,0x00000174207D0000,1,0.000,0.016
51391,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",35.349072500,35.349076700,0x00000174C58C0000,1,0.000,0.051
51481,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",35.482195600,35.678333900,0x000001746B347000,1,0.000,1.016
51571,,"[Root]/chaos_core.dll!make_fcontext/chaos_core.dll!Chaos::Coroutine::CoroutineEntry/chaos_core.dll!Chaos::CoroutineScheduler::fiberMain/chaos_core.dll!Chaos::TaskScheduleThread::loopInState/chaos_core.dll!std::_Func_impl_no_alloc<<lambda_2ccb245c0d40c1022834a5584fd861d9>,Chaos::LoopBodyResult,Chaos::TaskScheduleThread *>::_Do_call/chaos_core.dll!<lambda_2ccb245c0d40c1022834a5584fd861d9>::operator()/chaos_core.dll!Chaos::CoroutineScheduler::getFreeCo/chaos_core.dll!Chaos::Coroutine::Coroutine/chaos_client.dll!Chaos::FixedsizeStackAllocator<Chaos::CoroutineStackMemoryAllocator>::createStack/chaos_core.dll!Chaos::CoroutineStackMemoryAllocator::allignedAlloc/chaos_mempool.dll!Chaos::MemoryPool::DebugAllocator::AllocateAligned/chaos_mempool.dll!_malloc_base/ntdll.dll!RtlpAllocateHeapInternal/ntdll.dll!RtlpAllocateHeap/ntdll.dll!RtlpHpAllocVirtBlockCommitFirst/chaos_core.dll!Chaos::MemTrack::`anonymous namespace'::Hook_NtAllocateVirtualMemory/ntdll.dll!NtAllocateVirtualMemory/ntoskrnl.exe!KiSystemServiceCopyEnd/ntoskrnl.exe!NtAllocateVirtualMemory/ntoskrnl.exe!MiAllocateVirtualMemoryCommon/ntoskrnl.exe!MiAllocateVirtualMemory",35.592479000,35.682895100,0x000001742281E000,1,0.000,1.016
